sample,time(ns)
0,1470870
1,1467580
2,1506310
3,1468950
4,1471550
5,1459510
6,1466930
7,1472000
8,1464980
9,1463230
10,1474149
11,1469010
12,1464190
13,1470430
14,1465359
15,1470629
16,1465690
17,1473499
18,1463210
19,1471910
20,1468019
21,1465700
22,1466240
23,1615162
24,1469679
25,1467490
26,1473340
27,1494269
28,1464870
29,1472460
