sample,time(ns)
0,576679
1,575248
2,575289
3,575088
4,579659
5,575958
6,575348
7,575149
8,575348
9,577339
10,575758
11,575828
12,593719
13,578048
14,590548
15,576588
16,577368
17,575528
18,575389
19,575039
20,575689
21,577179
22,575048
23,574608
24,577178
25,575629
26,576598
27,575578
28,575619
29,574748
