sample,time(ns)
0,6591
1,6480
2,6040
3,6120
4,6790
5,6560
6,6230
7,6460
8,6590
9,6520
10,6220
11,6660
12,5640
13,6170
14,7461
15,6320
16,6870
17,17120
18,10720
19,9640
20,9310
21,7950
22,7181
23,7481
24,7620
25,7550
26,7821
27,8041
28,6910
29,7170
