sample,time(ns)
0,1200
1,790
2,770
3,920
4,800
5,840
6,820
7,1740
8,840
9,720
10,810
11,920
12,730
13,750
14,680
15,880
16,950
17,770
18,810
19,730
20,900
21,680
22,730
23,760
24,820
25,940
26,670
27,760
28,830
29,900
