sample,time(ns)
0,41811
1,55961
2,47681
3,35391
4,54590
5,32361
6,47071
7,52571
8,49290
9,32021
10,51110
11,32371
12,31750
13,48021
14,35160
15,50331
16,48480
17,32151
18,32380
19,47461
20,31880
21,50291
22,30430
23,30500
24,52371
25,53781
26,55030
27,48721
28,47281
29,48660
