sample,time(ns)
0,620
1,230
2,310
3,290
4,160
5,170
6,220
7,160
8,160
9,160
10,230
11,330
12,160
13,170
14,270
15,200
16,230
17,230
18,160
19,210
20,170
21,370
22,230
23,200
24,300
25,170
26,150
27,180
28,190
29,210
