sample,time(ns)
0,859893
1,839352
2,842092
3,848572
4,842672
5,840912
6,854392
7,840022
8,837882
9,844402
10,848922
11,839013
12,848623
13,835882
14,839692
15,847972
16,847262
17,852222
18,847242
19,844293
20,842422
21,842382
22,854892
23,846163
24,917393
25,835682
26,847822
27,849192
28,843633
29,839063
