sample,time(ns)
0,27682824
1,26967876
2,38870433
3,28613226
4,32198330
5,34501950
6,29632469
7,29263695
8,29149813
9,29191433
10,28956090
11,29016431
12,31066577
13,28741477
14,29088862
15,29507567
16,29876151
17,30272576
18,28793927
19,28763877
20,29196383
21,29037390
22,26913254
23,27955888
24,30056253
25,30311877
26,29222102
27,30323228
28,30225636
29,30095825
