sample,time(ns)
0,3302517
1,3402799
2,3481290
3,3293848
4,3607712
5,3258547
6,3413979
7,3253458
8,3204006
9,3102125
10,4714248
11,3046794
12,3053714
13,3100705
14,3019083
15,3231948
16,3053224
17,3026833
18,3116865
19,3079685
20,3073555
21,4978112
22,2964192
23,3002485
24,3026853
25,2983433
26,3141466
27,3040584
28,3133146
29,3106555
