sample,time(ns)
0,10740
1,9320
2,5610
3,8750
4,8100
5,6090
6,3831
7,3400
8,3880
9,9380
10,6290
11,8400
12,4740
13,5300
14,4050
15,4100
16,4280
17,10470
18,4840
19,7350
20,4420
21,9270
22,10061
23,4530
24,4580
25,4480
26,4680
27,5270
28,4270
29,4090
