sample,time(ns)
0,1300119
1,1301020
2,1299359
3,1308570
4,1292189
5,1308169
6,1299519
7,1314689
8,1296139
9,1297169
10,1295420
11,1292709
12,1297750
13,1296969
14,1296999
15,1294539
16,1296419
17,1300489
18,1300129
19,1292769
20,1294850
21,1292869
22,1296750
23,1293999
24,1290589
25,1291009
26,1295150
27,1292779
28,1295419
29,1304549
