sample,time(ns)
0,9130
1,11930
2,8270
3,7741
4,7540
5,5920
6,12191
7,7651
8,7320
9,12041
10,7260
11,7260
12,10370
13,8000
14,8060
15,7940
16,6990
17,10690
18,6940
19,7400
20,6580
21,10650
22,7490
23,7161
24,6770
25,13770
26,7330
27,6770
28,11150
29,7350
