sample,time(ns)
0,757430
1,753240
2,740820
3,740470
4,741930
5,741280
6,748750
7,741930
8,768461
9,744900
10,736340
11,738900
12,740020
13,739230
14,749410
15,749240
16,736490
17,750060
18,733780
19,745280
20,735530
21,735130
22,739330
23,747890
24,742460
25,749370
26,732350
27,739100
28,741950
29,740030
