sample,time(ns)
0,1060
1,820
2,990
3,960
4,990
5,870
6,720
7,810
8,880
9,970
10,760
11,800
12,1030
13,1190
14,1090
15,990
16,970
17,800
18,930
19,851
20,930
21,890
22,930
23,880
24,970
25,761
26,800
27,920
28,710
29,890
