sample,time(ns)
0,9663883151
1,3676543030
2,2329607659
3,4168124841
4,7385677958
5,6285381816
6,8668777652
7,1144806518
8,189942010
9,6449114305
10,571824388
11,2033970505
12,3037958228
13,582120302
14,1111223826
15,46512879
16,530988609
17,480890551
18,9543025927
19,8236493296
20,2973306342
21,5696390428
22,4135575019
23,8305057896
24,2032575464
25,1592107279
26,5280464271
27,3927469165
28,3175756782
29,5828970561
