sample,time(ns)
0,4770
1,2630
2,3000
3,2710
4,2500
5,3700
6,2380
7,2300
8,2650
9,2230
10,3470
11,4240
12,2850
13,13370
14,26790
15,2370
16,2690
17,2390
18,2370
19,1840
20,1900
21,1920
22,2130
23,2080
24,2680
25,2890
26,2240
27,2040
28,1900
29,1950
