sample,time(ns)
0,1730
1,30351
2,830
3,980
4,640
5,22910
6,960
7,840
8,760
9,39520
10,29300
11,540
12,940
13,620
14,25401
15,12200
16,34420
17,1010
18,1050
19,32950
20,690
21,34560
22,13511
23,1380
24,1740
25,48011
26,16181
27,31481
28,22330
29,14460
