sample,time(ns)
0,55864295
1,56138728
2,56857357
3,58459587
4,56837308
5,54714570
6,56242690
7,55803755
8,56126517
9,54658260
10,58047052
11,58636809
12,57488846
13,59624122
14,56946529
15,57964112
16,60535585
17,56156189
18,60429272
19,57623347
20,60526723
21,56366561
22,60111578
23,58735610
24,57346503
25,55698183
26,58023702
27,57204471
28,58381576
29,58239625
