sample,time(ns)
0,2865806
1,2962166
2,2875885
3,2848825
4,2948937
5,2859625
6,2918887
7,2948866
8,2807794
9,2946257
10,2917717
11,2873615
12,2932347
13,2841735
14,2905916
15,2946197
16,2859807
17,2878486
18,2914877
19,2836105
20,2863946
21,2940796
22,2843175
23,2967247
24,2825145
25,2779714
26,2915547
27,2824024
28,48495471
29,2960767
